spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
2c77a0ddea4b1194d52d43807a383b63,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + INTERSTATE__bin_lead_avg + INTRASTATE_lead_avg + (1 | Country),1036,1269.457873,1269.539506,1299.116608,-628.728937,True,0.0,0.003166,1
7dcfcb84105ed41e60257155bfa17231,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,805
7dcfcb84105ed41e60257155bfa17231,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,806
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,807
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,808
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,809
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,810
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,811
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,812
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,813
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,814
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,815
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,816
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,817
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,818
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,819
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,820
2160b44a5ce192ec937b903d278be3fe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE__bin_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,821
7dcfcb84105ed41e60257155bfa17231,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,822
7dcfcb84105ed41e60257155bfa17231,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,823
7dcfcb84105ed41e60257155bfa17231,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,824
7dcfcb84105ed41e60257155bfa17231,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,825
7dcfcb84105ed41e60257155bfa17231,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + GEOPHYSICAL_lead_avg + INTERSTATE_lead_avg + (1 | Country),1036,1273.856417,1273.938049,1303.515151,-630.928208,True,4.398543,0.000351,826
aca79eb35026a6241bf063034be97ebe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + TECHNOLOGICAL_lead_avg + (1 | Country),1036,1273.856468,1273.9381,1303.515202,-630.928234,True,4.398595,0.000351,827
aca79eb35026a6241bf063034be97ebe,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + TECHNOLOGICAL_lead_avg + (1 | Country),1036,1273.856468,1273.9381,1303.515202,-630.928234,True,4.398595,0.000351,828
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,829
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,830
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,831
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,832
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,833
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,834
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,835
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,836
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,837
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,838
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,839
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,840
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,841
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,842
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,843
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,844
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,845
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,846
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,847
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,848
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,849
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,850
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,851
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,852
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,853
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,854
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,855
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,856
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,857
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,858
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,859
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,860
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,861
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,862
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,863
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,864
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,865
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,866
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,867
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,868
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,869
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,870
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,871
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,872
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,873
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,874
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,875
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,876
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,877
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,878
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,879
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,880
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,881
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,882
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,883
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,884
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,885
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,886
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,887
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,888
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,889
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,890
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,891
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,892
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,893
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,894
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,895
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,896
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,897
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,898
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,899
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,900
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,901
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,902
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,903
6166a6007e92e997c2cba6ec29ffc304,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lead + ECONOMIC_lead_avg + GEOPHYSICAL__bin_lead_avg + (1 | Country),1036,1273.898297,1273.97993,1303.557031,-630.949148,True,4.440424,0.000344,904
